shop_id,model_id,available_units
SHOP3049,MOD2110,
SHOP3088,MOD2126,
SHOP3070,MOD2159,36.0
SHOP3043,MOD2188,24.0
SHOP3011,MOD2193,
SHOP3093,MOD2143,
SHOP3077,MOD2164,
SHOP3004,MOD2181,
SHOP3025,MOD2172,39.0
SHOP3000,MOD2020,25.0
SHOP3003,MOD2161,
SHOP3062,MOD2075,
SHOP3091,MOD2184,19.0
SHOP3019,MOD2136,
SHOP3088,MOD2198,5.0
SHOP3085,MOD2128,
SHOP3040,MOD2068,
SHOP3047,MOD2193,
SHOP3044,MOD2051,10.0
SHOP3040,MOD2193,9.0
SHOP3005,MOD2066,
SHOP3063,MOD2193,
SHOP3016,MOD2067,11.0
SHOP3065,MOD2010,
SHOP3059,MOD2158,
SHOP3046,MOD2118,
SHOP3007,MOD2195,
SHOP3095,MOD2155,
SHOP3096,MOD2066,24.0
SHOP3023,MOD2016,
SHOP3001,MOD2083,5.0
SHOP3066,MOD2036,
SHOP3008,MOD2042,14.0
SHOP3085,MOD2120,
SHOP3070,MOD2055,15.0
SHOP3040,MOD2135,
SHOP3002,MOD2035,
SHOP3080,MOD2180,19.0
SHOP3081,MOD2142,
SHOP3019,MOD2012,
SHOP3022,MOD2155,
SHOP3039,MOD2196,
SHOP3086,MOD2068,3.0
SHOP3098,MOD2118,
SHOP3060,MOD2088,9.0
SHOP3097,MOD2015,
SHOP3045,MOD2024,30.0
SHOP3076,MOD2142,
SHOP3087,MOD2041,
SHOP3004,MOD2015,23.0
SHOP3004,MOD2015,11.0
SHOP3026,MOD2198,
SHOP3098,MOD2179,25.0
SHOP3098,MOD2179,9.0
SHOP3076,MOD2170,10.0
SHOP3033,MOD2073,7.0
SHOP3043,MOD2010,
SHOP3017,MOD2182,
SHOP3024,MOD2034,21.0
SHOP3087,MOD2148,
SHOP3078,MOD2047,15.0
SHOP3007,MOD2005,
SHOP3060,MOD2009,7.0
SHOP3055,MOD2103,
SHOP3006,MOD2158,
SHOP3062,MOD2113,
SHOP3068,MOD2000,6.0
SHOP3071,MOD2128,
SHOP3065,MOD2032,10.0
SHOP3037,MOD2014,13.0
SHOP3047,MOD2018,33.0
SHOP3004,MOD2090,13.0
SHOP3064,MOD2020,17.0
SHOP3077,MOD2035,
SHOP3040,MOD2032,
SHOP3078,MOD2174,11.0
SHOP3089,MOD2058,
SHOP3096,MOD2163,28.0
SHOP3096,MOD2163,27.0
SHOP3077,MOD2144,
SHOP3069,MOD2053,
SHOP3019,MOD2172,
SHOP3070,MOD2050,8.0
SHOP3036,MOD2058,
SHOP3058,MOD2179,
SHOP3053,MOD2021,
SHOP3004,MOD2139,
SHOP3070,MOD2116,
SHOP3061,MOD2143,
SHOP3048,MOD2058,
SHOP3096,MOD2037,21.0
SHOP3065,MOD2008,19.0
SHOP3072,MOD2064,
SHOP3005,MOD2127,
SHOP3037,MOD2124,
SHOP3053,MOD2113,1.0
SHOP3059,MOD2166,
SHOP3010,MOD2055,
SHOP3049,MOD2092,44.0
SHOP3000,MOD2101,
SHOP3074,MOD2186,2.0
SHOP3060,MOD2058,19.0
SHOP3082,MOD2151,22.0
SHOP3076,MOD2194,
SHOP3072,MOD2185,
SHOP3040,MOD2178,
SHOP3056,MOD2047,18.0
SHOP3011,MOD2123,14.0
SHOP3037,MOD2095,
SHOP3015,MOD2036,
SHOP3073,MOD2187,
SHOP3006,MOD2123,
SHOP3039,MOD2068,3.0
SHOP3024,MOD2157,
SHOP3043,MOD2050,
SHOP3069,MOD2054,34.0
SHOP3027,MOD2119,14.0
SHOP3099,MOD2095,
SHOP3075,MOD2080,
SHOP3071,MOD2002,22.0
SHOP3021,MOD2003,
SHOP3022,MOD2142,
SHOP3053,MOD2158,
SHOP3005,MOD2120,26.0
SHOP3052,MOD2105,14.0
SHOP3088,MOD2036,19.0
SHOP3065,MOD2049,22.0
SHOP3098,MOD2017,20.0
SHOP3084,MOD2073,24.0
SHOP3002,MOD2107,
SHOP3004,MOD2135,
SHOP3046,MOD2103,
SHOP3073,MOD2088,
SHOP3033,MOD2005,
SHOP3043,MOD2001,
SHOP3012,MOD2164,28.0
SHOP3039,MOD2037,
SHOP3034,MOD2001,
SHOP3069,MOD2029,49.0
SHOP3099,MOD2031,
SHOP3017,MOD2091,
SHOP3031,MOD2102,
SHOP3046,MOD2041,
SHOP3078,MOD2026,
SHOP3070,MOD2110,18.0
SHOP3018,MOD2016,
SHOP3050,MOD2179,
SHOP3085,MOD2180,
SHOP3010,MOD2028,12.0
SHOP3053,MOD2156,22.0
SHOP3081,MOD2016,34.0
SHOP3091,MOD2009,
SHOP3047,MOD2057,9.0
SHOP3093,MOD2079,
SHOP3006,MOD2019,
SHOP3020,MOD2082,
SHOP3018,MOD2074,5.0
SHOP3083,MOD2177,22.0
SHOP3027,MOD2116,
SHOP3097,MOD2069,28.0
SHOP3058,MOD2175,25.0
SHOP3024,MOD2141,
SHOP3033,MOD2141,
SHOP3016,MOD2139,24.0
SHOP3056,MOD2137,
SHOP3041,MOD2099,
SHOP3035,MOD2199,
SHOP3027,MOD2052,
SHOP3004,MOD2132,
SHOP3095,MOD2049,
SHOP3000,MOD2001,20.0
SHOP3058,MOD2003,
SHOP3045,MOD2031,26.0
SHOP3012,MOD2168,22.0
SHOP3019,MOD2134,
SHOP3095,MOD2009,
SHOP3091,MOD2103,
SHOP3050,MOD2166,19.0
SHOP3053,MOD2094,14.0
SHOP3003,MOD2041,
SHOP3069,MOD2022,9.0
SHOP3057,MOD2004,
SHOP3069,MOD2158,
SHOP3021,MOD2030,15.0
SHOP3055,MOD2074,
SHOP3031,MOD2128,
SHOP3094,MOD2161,14.0
SHOP3069,MOD2074,
SHOP3067,MOD2052,21.0
SHOP3032,MOD2182,
SHOP3082,MOD2007,
SHOP3040,MOD2085,
SHOP3067,MOD2195,
SHOP3074,MOD2161,27.0
SHOP3017,MOD2132,
SHOP3005,MOD2031,
SHOP3007,MOD2157,
SHOP3098,MOD2009,
SHOP3005,MOD2114,41.0
SHOP3016,MOD2159,
SHOP3046,MOD2111,
SHOP3075,MOD2169,
SHOP3081,MOD2148,
SHOP3040,MOD2127,
SHOP3043,MOD2082,
SHOP3022,MOD2187,
SHOP3091,MOD2160,
SHOP3059,MOD2113,
SHOP3002,MOD2031,26.0
SHOP3036,MOD2123,
SHOP3049,MOD2114,
SHOP3086,MOD2077,
SHOP3043,MOD2128,
SHOP3098,MOD2016,7.0
SHOP3045,MOD2103,25.0
SHOP3089,MOD2167,
SHOP3050,MOD2140,
SHOP3096,MOD2018,21.0
SHOP3065,MOD2177,
SHOP3025,MOD2130,3.0
SHOP3071,MOD2098,
SHOP3049,MOD2045,29.0
SHOP3053,MOD2144,
SHOP3026,MOD2021,22.0
SHOP3009,MOD2196,1.0
SHOP3063,MOD2188,
SHOP3090,MOD2173,
SHOP3094,MOD2004,
SHOP3066,MOD2176,32.0
SHOP3004,MOD2158,6.0
SHOP3050,MOD2150,23.0
SHOP3043,MOD2011,
SHOP3050,MOD2198,
SHOP3099,MOD2164,
SHOP3092,MOD2130,
SHOP3032,MOD2011,34.0
SHOP3032,MOD2011,14.0
SHOP3057,MOD2113,
SHOP3073,MOD2045,
SHOP3065,MOD2062,15.0
SHOP3042,MOD2059,
SHOP3075,MOD2145,20.0
SHOP3070,MOD2036,
SHOP3005,MOD2081,16.0
SHOP3004,MOD2119,
SHOP3001,MOD2150,
SHOP3010,MOD2064,20.0
SHOP3006,MOD2169,19.0
SHOP3026,MOD2001,
SHOP3019,MOD2020,
SHOP3066,MOD2106,6.0
SHOP3016,MOD2089,18.0
SHOP3066,MOD2122,
SHOP3038,MOD2084,13.0
SHOP3060,MOD2024,29.0
SHOP3027,MOD2159,24.0
SHOP3016,MOD2048,29.0
SHOP3012,MOD2162,17.0
SHOP3023,MOD2003,10.0
SHOP3051,MOD2079,13.0
SHOP3010,MOD2074,34.0
SHOP3064,MOD2103,
SHOP3071,MOD2046,4.0
SHOP3002,MOD2043,
SHOP3036,MOD2003,19.0
SHOP3034,MOD2111,
SHOP3036,MOD2007,
SHOP3011,MOD2165,
SHOP3045,MOD2182,
SHOP3066,MOD2046,
SHOP3035,MOD2178,
SHOP3007,MOD2022,32.0
SHOP3007,MOD2022,15.0
SHOP3042,MOD2166,
SHOP3007,MOD2136,
SHOP3033,MOD2093,27.0
SHOP3003,MOD2049,
SHOP3093,MOD2032,
SHOP3059,MOD2085,
SHOP3056,MOD2031,
SHOP3004,MOD2146,25.0
SHOP3074,MOD2038,19.0
SHOP3033,MOD2042,
SHOP3041,MOD2014,36.0
SHOP3001,MOD2091,
SHOP3088,MOD2162,
SHOP3012,MOD2157,
SHOP3075,MOD2183,
SHOP3034,MOD2032,20.0
SHOP3012,MOD2082,21.0
SHOP3079,MOD2144,17.0
SHOP3079,MOD2144,26.0
SHOP3049,MOD2053,21.0
SHOP3014,MOD2190,
SHOP3007,MOD2176,
SHOP3061,MOD2137,
SHOP3072,MOD2025,
SHOP3009,MOD2097,
SHOP3070,MOD2120,
SHOP3072,MOD2181,
SHOP3062,MOD2069,30.0
SHOP3061,MOD2019,
SHOP3082,MOD2106,
SHOP3063,MOD2027,20.0
SHOP3072,MOD2071,
SHOP3017,MOD2198,28.0
SHOP3014,MOD2189,
SHOP3090,MOD2050,
SHOP3082,MOD2187,
SHOP3067,MOD2061,16.0
SHOP3010,MOD2146,
SHOP3015,MOD2177,
SHOP3086,MOD2131,
SHOP3092,MOD2032,
SHOP3057,MOD2116,
SHOP3001,MOD2060,
SHOP3016,MOD2103,0.0
SHOP3016,MOD2103,39.0
SHOP3033,MOD2094,6.0
SHOP3069,MOD2045,
SHOP3056,MOD2082,
SHOP3095,MOD2001,27.0
SHOP3056,MOD2045,
SHOP3059,MOD2140,8.0
SHOP3009,MOD2139,36.0
SHOP3028,MOD2170,36.0
SHOP3060,MOD2100,23.0
SHOP3000,MOD2044,
SHOP3070,MOD2108,
SHOP3053,MOD2085,
SHOP3029,MOD2195,30.0
SHOP3008,MOD2151,
SHOP3091,MOD2149,25.0
SHOP3019,MOD2164,
SHOP3035,MOD2037,
SHOP3065,MOD2045,28.0
SHOP3002,MOD2004,
SHOP3089,MOD2127,
SHOP3051,MOD2052,15.0
SHOP3071,MOD2056,
SHOP3072,MOD2033,
SHOP3044,MOD2141,23.0
SHOP3007,MOD2192,
SHOP3078,MOD2119,
SHOP3037,MOD2031,
SHOP3093,MOD2033,
SHOP3014,MOD2095,
SHOP3019,MOD2040,
SHOP3029,MOD2093,29.0
SHOP3029,MOD2093,26.0
SHOP3092,MOD2033,
SHOP3037,MOD2113,
SHOP3049,MOD2127,
SHOP3038,MOD2034,
SHOP3016,MOD2046,11.0
SHOP3016,MOD2046,22.0
SHOP3026,MOD2062,27.0
SHOP3026,MOD2062,17.0
SHOP3083,MOD2058,
SHOP3098,MOD2116,
SHOP3027,MOD2015,
SHOP3036,MOD2005,24.0
SHOP3034,MOD2040,18.0
SHOP3017,MOD2047,27.0
SHOP3044,MOD2032,
SHOP3039,MOD2063,
SHOP3042,MOD2153,
SHOP3039,MOD2014,
SHOP3081,MOD2139,
SHOP3068,MOD2188,
SHOP3099,MOD2192,
SHOP3058,MOD2161,
SHOP3098,MOD2044,
SHOP3004,MOD2064,
SHOP3001,MOD2136,13.0
SHOP3023,MOD2049,
SHOP3080,MOD2130,
SHOP3049,MOD2187,
SHOP3041,MOD2041,
SHOP3049,MOD2008,11.0
SHOP3013,MOD2015,30.0
SHOP3090,MOD2022,
SHOP3057,MOD2009,27.0
SHOP3058,MOD2018,
SHOP3091,MOD2047,
SHOP3086,MOD2160,
SHOP3060,MOD2157,6.0
SHOP3001,MOD2156,15.0
SHOP3024,MOD2102,20.0
SHOP3092,MOD2170,26.0
SHOP3096,MOD2140,
SHOP3049,MOD2138,26.0
SHOP3037,MOD2081,16.0
SHOP3010,MOD2023,
SHOP3088,MOD2051,24.0
SHOP3001,MOD2172,
SHOP3006,MOD2024,
SHOP3099,MOD2161,0.0
SHOP3086,MOD2194,
SHOP3021,MOD2024,
SHOP3072,MOD2166,
SHOP3016,MOD2198,
SHOP3035,MOD2119,29.0
SHOP3073,MOD2046,25.0
SHOP3093,MOD2014,
SHOP3010,MOD2048,
SHOP3036,MOD2113,22.0
SHOP3091,MOD2147,
SHOP3055,MOD2029,17.0
SHOP3030,MOD2193,
SHOP3050,MOD2101,
SHOP3024,MOD2067,44.0
SHOP3097,MOD2144,
SHOP3049,MOD2056,
SHOP3040,MOD2186,
SHOP3020,MOD2006,
SHOP3075,MOD2177,
SHOP3054,MOD2173,
SHOP3031,MOD2124,
SHOP3029,MOD2032,23.0
SHOP3029,MOD2032,18.0
SHOP3087,MOD2082,
SHOP3012,MOD2086,
SHOP3002,MOD2150,14.0
SHOP3084,MOD2013,12.0
SHOP3084,MOD2013,38.0
SHOP3031,MOD2142,
SHOP3037,MOD2059,
SHOP3054,MOD2192,
SHOP3022,MOD2131,19.0
SHOP3076,MOD2104,
SHOP3051,MOD2175,
SHOP3099,MOD2169,19.0
SHOP3072,MOD2035,34.0
SHOP3079,MOD2163,17.0
SHOP3079,MOD2163,24.0
SHOP3097,MOD2001,
SHOP3050,MOD2069,19.0
SHOP3009,MOD2082,
SHOP3071,MOD2163,35.0
SHOP3071,MOD2163,21.0
SHOP3092,MOD2195,
SHOP3009,MOD2187,
SHOP3098,MOD2012,23.0
SHOP3089,MOD2172,20.0
SHOP3044,MOD2078,34.0
SHOP3066,MOD2035,18.0
SHOP3081,MOD2014,
SHOP3074,MOD2184,36.0
SHOP3018,MOD2188,31.0
SHOP3002,MOD2055,15.0
SHOP3086,MOD2170,
SHOP3012,MOD2017,
SHOP3043,MOD2072,
SHOP3096,MOD2062,
SHOP3003,MOD2105,
SHOP3027,MOD2091,
SHOP3044,MOD2022,18.0
SHOP3053,MOD2182,
SHOP3029,MOD2007,
SHOP3084,MOD2183,
SHOP3028,MOD2138,
SHOP3091,MOD2112,
SHOP3015,MOD2088,
SHOP3076,MOD2001,15.0
SHOP3095,MOD2053,
SHOP3064,MOD2191,25.0
SHOP3078,MOD2051,
SHOP3080,MOD2053,42.0
SHOP3045,MOD2094,
SHOP3036,MOD2196,31.0
SHOP3068,MOD2019,
SHOP3029,MOD2019,
SHOP3096,MOD2176,13.0
SHOP3043,MOD2039,14.0
SHOP3052,MOD2154,
SHOP3077,MOD2085,
SHOP3083,MOD2122,
SHOP3099,MOD2199,
SHOP3000,MOD2124,
SHOP3020,MOD2145,
SHOP3048,MOD2112,
SHOP3063,MOD2068,
SHOP3066,MOD2126,
SHOP3015,MOD2106,20.0
SHOP3091,MOD2193,
SHOP3094,MOD2178,6.0
SHOP3039,MOD2149,
SHOP3072,MOD2151,35.0
SHOP3072,MOD2151,32.0
SHOP3090,MOD2081,
SHOP3055,MOD2031,
SHOP3015,MOD2191,18.0
SHOP3040,MOD2189,
SHOP3081,MOD2182,21.0
SHOP3074,MOD2142,
SHOP3021,MOD2130,41.0
SHOP3053,MOD2173,
SHOP3056,MOD2193,
SHOP3026,MOD2094,
SHOP3001,MOD2120,
SHOP3095,MOD2079,24.0
SHOP3095,MOD2079,19.0
SHOP3025,MOD2053,
SHOP3089,MOD2051,
SHOP3048,MOD2017,
SHOP3045,MOD2165,
SHOP3010,MOD2143,
SHOP3006,MOD2179,26.0
SHOP3038,MOD2090,33.0
SHOP3055,MOD2016,
SHOP3007,MOD2169,5.0
SHOP3071,MOD2052,
SHOP3096,MOD2028,
SHOP3069,MOD2134,10.0
SHOP3019,MOD2157,
SHOP3073,MOD2155,8.0
SHOP3073,MOD2155,11.0
SHOP3073,MOD2155,32.0
SHOP3097,MOD2139,18.0
SHOP3071,MOD2001,11.0
SHOP3094,MOD2172,19.0
SHOP3086,MOD2005,
SHOP3030,MOD2061,
SHOP3030,MOD2141,
SHOP3084,MOD2194,
SHOP3009,MOD2086,
SHOP3038,MOD2190,
SHOP3090,MOD2143,18.0
SHOP3052,MOD2174,
SHOP3059,MOD2059,35.0
SHOP3094,MOD2140,
SHOP3096,MOD2108,
SHOP3049,MOD2156,
SHOP3091,MOD2113,
SHOP3070,MOD2072,
SHOP3090,MOD2116,37.0
SHOP3075,MOD2110,25.0
SHOP3028,MOD2005,
SHOP3033,MOD2140,9.0
SHOP3023,MOD2174,
SHOP3047,MOD2133,
SHOP3025,MOD2051,
SHOP3034,MOD2171,19.0
SHOP3043,MOD2090,
SHOP3059,MOD2016,13.0
SHOP3056,MOD2086,
SHOP3058,MOD2080,34.0
SHOP3099,MOD2099,
SHOP3010,MOD2148,15.0
SHOP3017,MOD2042,
SHOP3085,MOD2143,
SHOP3000,MOD2032,5.0
SHOP3000,MOD2032,30.0
SHOP3000,MOD2032,18.0
SHOP3081,MOD2162,
SHOP3054,MOD2183,
SHOP3002,MOD2137,17.0
SHOP3071,MOD2058,41.0
SHOP3071,MOD2058,18.0
SHOP3042,MOD2175,
SHOP3000,MOD2033,
SHOP3034,MOD2158,
SHOP3011,MOD2076,
SHOP3035,MOD2030,
SHOP3087,MOD2108,4.0
SHOP3075,MOD2062,
SHOP3005,MOD2089,
SHOP3088,MOD2172,
SHOP3053,MOD2104,15.0
SHOP3085,MOD2145,36.0
SHOP3085,MOD2145,22.0
SHOP3096,MOD2197,
SHOP3039,MOD2169,
SHOP3033,MOD2023,
SHOP3075,MOD2003,
SHOP3076,MOD2017,25.0
SHOP3039,MOD2010,26.0
SHOP3007,MOD2152,
SHOP3021,MOD2123,
SHOP3097,MOD2020,
SHOP3037,MOD2111,19.0
SHOP3077,MOD2049,28.0
SHOP3029,MOD2107,
SHOP3010,MOD2097,
SHOP3006,MOD2045,
SHOP3033,MOD2018,
SHOP3078,MOD2037,
SHOP3018,MOD2050,
SHOP3047,MOD2131,23.0
SHOP3034,MOD2065,
SHOP3023,MOD2170,42.0
SHOP3078,MOD2167,
SHOP3052,MOD2100,28.0
SHOP3004,MOD2060,22.0
SHOP3004,MOD2060,15.0
SHOP3029,MOD2119,
SHOP3047,MOD2119,15.0
SHOP3048,MOD2027,11.0
SHOP3004,MOD2042,
SHOP3019,MOD2165,
SHOP3062,MOD2197,17.0
SHOP3041,MOD2118,16.0
SHOP3096,MOD2147,
SHOP3095,MOD2025,23.0
SHOP3095,MOD2025,10.0
SHOP3030,MOD2179,3.0
SHOP3013,MOD2038,15.0
SHOP3073,MOD2199,
SHOP3064,MOD2050,16.0
SHOP3078,MOD2103,21.0
SHOP3012,MOD2118,15.0
SHOP3024,MOD2029,
SHOP3001,MOD2102,
SHOP3062,MOD2001,
SHOP3081,MOD2153,
SHOP3051,MOD2142,27.0
SHOP3021,MOD2154,
SHOP3091,MOD2055,
SHOP3074,MOD2133,
SHOP3023,MOD2072,
SHOP3065,MOD2134,
SHOP3008,MOD2163,10.0
SHOP3098,MOD2131,4.0
SHOP3010,MOD2190,21.0
SHOP3010,MOD2190,36.0
SHOP3000,MOD2132,21.0
SHOP3008,MOD2107,
SHOP3018,MOD2112,
SHOP3059,MOD2114,16.0
SHOP3028,MOD2192,
SHOP3039,MOD2025,
SHOP3008,MOD2073,
SHOP3000,MOD2161,
SHOP3030,MOD2111,
SHOP3010,MOD2185,18.0
SHOP3010,MOD2133,3.0
SHOP3010,MOD2133,10.0
SHOP3098,MOD2026,25.0
SHOP3098,MOD2026,18.0
SHOP3055,MOD2179,
SHOP3022,MOD2091,
SHOP3099,MOD2170,13.0
SHOP3099,MOD2170,43.0
SHOP3053,MOD2069,
SHOP3014,MOD2117,
SHOP3095,MOD2111,23.0
SHOP3051,MOD2064,
SHOP3063,MOD2095,
SHOP3041,MOD2081,20.0
SHOP3041,MOD2081,10.0
SHOP3041,MOD2081,29.0
SHOP3041,MOD2081,35.0
SHOP3046,MOD2094,19.0
SHOP3067,MOD2065,
SHOP3059,MOD2032,
SHOP3009,MOD2019,
SHOP3026,MOD2165,
SHOP3052,MOD2166,
SHOP3065,MOD2056,
SHOP3007,MOD2003,
SHOP3046,MOD2086,
SHOP3007,MOD2078,
SHOP3009,MOD2044,
SHOP3066,MOD2045,
SHOP3091,MOD2145,
SHOP3098,MOD2049,
SHOP3044,MOD2166,19.0
SHOP3031,MOD2083,
SHOP3090,MOD2172,
SHOP3072,MOD2058,
SHOP3056,MOD2139,1.0
SHOP3063,MOD2014,19.0
SHOP3054,MOD2043,
SHOP3097,MOD2022,
SHOP3080,MOD2160,
SHOP3083,MOD2044,
SHOP3020,MOD2074,
SHOP3059,MOD2041,32.0
SHOP3082,MOD2198,1.0
SHOP3077,MOD2093,
SHOP3013,MOD2036,19.0
SHOP3043,MOD2059,15.0
SHOP3029,MOD2100,
SHOP3094,MOD2111,37.0
SHOP3078,MOD2067,
SHOP3063,MOD2137,22.0
SHOP3067,MOD2171,14.0
SHOP3064,MOD2079,
SHOP3022,MOD2175,28.0
SHOP3054,MOD2166,
SHOP3000,MOD2024,35.0
SHOP3091,MOD2084,
SHOP3033,MOD2153,19.0
SHOP3050,MOD2117,8.0
SHOP3074,MOD2060,9.0
SHOP3003,MOD2180,
SHOP3054,MOD2094,25.0
SHOP3072,MOD2066,
SHOP3018,MOD2048,
SHOP3039,MOD2191,
SHOP3058,MOD2168,
SHOP3065,MOD2183,20.0
SHOP3083,MOD2137,
SHOP3028,MOD2071,37.0
SHOP3082,MOD2072,
SHOP3071,MOD2049,
SHOP3098,MOD2113,9.0
SHOP3098,MOD2113,20.0
SHOP3000,MOD2138,
SHOP3026,MOD2045,
SHOP3002,MOD2042,
SHOP3026,MOD2099,
SHOP3067,MOD2165,
SHOP3029,MOD2183,
SHOP3042,MOD2185,
SHOP3047,MOD2096,
SHOP3039,MOD2078,
SHOP3013,MOD2147,11.0
SHOP3059,MOD2164,24.0
SHOP3080,MOD2024,38.0
SHOP3064,MOD2125,
SHOP3097,MOD2016,20.0
SHOP3040,MOD2131,
SHOP3074,MOD2109,
SHOP3054,MOD2105,12.0
SHOP3025,MOD2185,21.0
SHOP3076,MOD2163,16.0
SHOP3076,MOD2163,18.0
SHOP3080,MOD2027,
SHOP3017,MOD2154,25.0
SHOP3075,MOD2051,
SHOP3071,MOD2141,
SHOP3022,MOD2052,
SHOP3076,MOD2091,
SHOP3033,MOD2096,25.0
SHOP3033,MOD2096,20.0
SHOP3036,MOD2020,
SHOP3059,MOD2097,
SHOP3054,MOD2050,44.0
SHOP3057,MOD2015,
SHOP3097,MOD2149,
SHOP3071,MOD2190,
SHOP3083,MOD2125,
SHOP3095,MOD2109,
SHOP3061,MOD2010,
SHOP3075,MOD2176,
SHOP3009,MOD2072,21.0
SHOP3012,MOD2047,
SHOP3044,MOD2089,26.0
SHOP3044,MOD2089,44.0
SHOP3019,MOD2078,14.0
SHOP3016,MOD2187,
SHOP3078,MOD2062,
SHOP3069,MOD2160,
SHOP3060,MOD2183,
SHOP3024,MOD2170,
SHOP3015,MOD2014,26.0
SHOP3023,MOD2061,
SHOP3012,MOD2195,
SHOP3082,MOD2033,
SHOP3017,MOD2134,
SHOP3041,MOD2045,
SHOP3003,MOD2074,
SHOP3075,MOD2158,
SHOP3024,MOD2090,
SHOP3085,MOD2055,
SHOP3084,MOD2127,
SHOP3087,MOD2142,
SHOP3068,MOD2073,
SHOP3018,MOD2173,
SHOP3011,MOD2014,
SHOP3095,MOD2101,26.0
SHOP3095,MOD2101,23.0
SHOP3095,MOD2101,20.0
SHOP3015,MOD2192,16.0
SHOP3098,MOD2166,
SHOP3092,MOD2133,25.0
SHOP3092,MOD2133,26.0
SHOP3026,MOD2095,
SHOP3079,MOD2084,
SHOP3022,MOD2085,26.0
SHOP3041,MOD2089,
SHOP3025,MOD2045,
SHOP3070,MOD2008,
SHOP3011,MOD2118,
SHOP3019,MOD2073,
SHOP3041,MOD2009,
SHOP3012,MOD2196,
SHOP3018,MOD2199,19.0
SHOP3043,MOD2092,
SHOP3037,MOD2044,
SHOP3073,MOD2041,12.0
SHOP3053,MOD2162,
SHOP3018,MOD2076,
SHOP3060,MOD2101,
SHOP3097,MOD2100,
SHOP3018,MOD2172,26.0
SHOP3059,MOD2088,
SHOP3080,MOD2067,
SHOP3077,MOD2150,
SHOP3008,MOD2161,
SHOP3031,MOD2177,
SHOP3031,MOD2127,21.0
SHOP3075,MOD2149,
SHOP3015,MOD2143,
SHOP3080,MOD2081,
SHOP3073,MOD2036,
SHOP3007,MOD2130,
SHOP3074,MOD2097,13.0
SHOP3017,MOD2036,
SHOP3094,MOD2068,
SHOP3016,MOD2149,16.0
SHOP3040,MOD2151,19.0
SHOP3000,MOD2064,
SHOP3031,MOD2188,
SHOP3025,MOD2164,
SHOP3002,MOD2051,
SHOP3048,MOD2102,21.0
SHOP3048,MOD2102,42.0
SHOP3048,MOD2102,22.0
SHOP3029,MOD2096,
SHOP3061,MOD2083,31.0
SHOP3044,MOD2095,
SHOP3048,MOD2013,
SHOP3092,MOD2186,4.0
SHOP3054,MOD2182,
SHOP3015,MOD2030,
SHOP3091,MOD2123,
SHOP3028,MOD2162,
SHOP3093,MOD2080,
SHOP3023,MOD2133,25.0
SHOP3071,MOD2176,32.0
SHOP3059,MOD2165,
SHOP3089,MOD2108,20.0
SHOP3089,MOD2108,0.0
SHOP3033,MOD2015,
SHOP3064,MOD2118,
SHOP3008,MOD2027,
SHOP3057,MOD2040,19.0
SHOP3095,MOD2034,
SHOP3081,MOD2036,
SHOP3040,MOD2092,42.0
SHOP3098,MOD2176,
SHOP3001,MOD2088,
SHOP3012,MOD2035,
SHOP3073,MOD2004,
SHOP3004,MOD2170,32.0
SHOP3032,MOD2128,
SHOP3098,MOD2057,29.0
SHOP3098,MOD2057,15.0
SHOP3021,MOD2031,
SHOP3025,MOD2075,
SHOP3087,MOD2130,
SHOP3055,MOD2186,
SHOP3066,MOD2020,
SHOP3070,MOD2158,
SHOP3085,MOD2096,
SHOP3012,MOD2062,
SHOP3097,MOD2085,
SHOP3053,MOD2026,
SHOP3091,MOD2011,19.0
SHOP3082,MOD2163,
SHOP3068,MOD2184,
SHOP3078,MOD2185,23.0
SHOP3015,MOD2023,32.0
SHOP3044,MOD2126,
SHOP3055,MOD2144,19.0
SHOP3098,MOD2059,
SHOP3043,MOD2185,
SHOP3086,MOD2155,
SHOP3052,MOD2027,
SHOP3093,MOD2076,
SHOP3005,MOD2038,7.0
SHOP3005,MOD2038,5.0
SHOP3049,MOD2176,12.0
SHOP3091,MOD2077,
SHOP3048,MOD2066,
SHOP3020,MOD2151,
SHOP3019,MOD2011,
SHOP3001,MOD2074,31.0
SHOP3011,MOD2061,30.0
SHOP3049,MOD2190,
SHOP3032,MOD2083,18.0
SHOP3083,MOD2174,
SHOP3019,MOD2106,20.0
SHOP3059,MOD2055,
SHOP3086,MOD2128,
SHOP3097,MOD2095,
SHOP3020,MOD2014,17.0
SHOP3090,MOD2183,
SHOP3003,MOD2082,15.0
SHOP3098,MOD2075,
SHOP3033,MOD2074,
SHOP3085,MOD2070,34.0
SHOP3085,MOD2070,28.0
SHOP3011,MOD2121,14.0
SHOP3085,MOD2062,19.0
SHOP3092,MOD2136,
SHOP3042,MOD2133,35.0
SHOP3073,MOD2086,
SHOP3045,MOD2097,
SHOP3075,MOD2084,
SHOP3021,MOD2067,
SHOP3042,MOD2157,12.0
SHOP3067,MOD2131,20.0
SHOP3067,MOD2131,26.0
SHOP3042,MOD2134,17.0
SHOP3048,MOD2031,
SHOP3033,MOD2081,
SHOP3031,MOD2027,
SHOP3085,MOD2045,
SHOP3065,MOD2098,
SHOP3012,MOD2144,
SHOP3047,MOD2072,17.0
SHOP3063,MOD2165,
SHOP3056,MOD2010,
SHOP3094,MOD2029,
SHOP3016,MOD2053,
SHOP3022,MOD2198,
SHOP3038,MOD2140,
SHOP3037,MOD2025,
SHOP3053,MOD2038,
