stock_id,shop_id,model_id,available_units,last_updated
STK12124,SHOP3045,MOD2189,12.0,2024-08-14
STK12125,SHOP3032,MOD2164,21.0,2024-04-11
STK12126,SHOP3053,MOD2073,4.0,2022-08-02
STK12127,SHOP3079,MOD2153,15.0,2024-10-17
STK12128,SHOP3027,MOD2146,13.0,2022-08-24
STK12129,SHOP3072,MOD2099,29.0,2024-01-12
STK12130,SHOP3024,MOD2127,22.0,2022-08-18
STK12131,SHOP3076,MOD2136,,2024-09-16
STK12132,SHOP3034,MOD2124,9.0,2022-05-21
STK12133,SHOP3013,MOD2101,,2022-12-04
STK12134,SHOP3049,MOD2086,44.0,2025-02-13
STK12135,SHOP3032,MOD2031,40.0,2020-05-18
STK12136,SHOP3035,MOD2014,16.0,2020-08-06
STK12137,SHOP3007,MOD2090,4.0,2019-03-27
STK12138,SHOP3031,MOD2152,14.0,2022-04-23
STK12139,SHOP3047,MOD2042,4.0,2025-03-20
STK12140,SHOP3002,MOD2184,10.0,2024-09-22
STK12141,SHOP3049,MOD2053,21.0,2023-11-16
STK12142,SHOP3039,MOD2110,22.0,2020-06-06
STK12143,SHOP3029,MOD2018,25.0,2022-10-29
STK12144,SHOP3059,MOD2068,38.0,2023-09-22
STK12145,SHOP3063,MOD2091,24.0,2019-09-15
STK12146,SHOP3058,MOD2042,18.0,2023-04-01
STK12147,SHOP3038,MOD2098,8.0,2020-12-20
STK12148,SHOP3018,MOD2109,26.0,2022-10-10
STK12149,SHOP3026,MOD2187,3.0,2021-09-01
STK12150,SHOP3027,MOD2166,31.0,2019-05-02
STK12151,SHOP3028,MOD2142,17.0,2023-12-10
STK12152,SHOP3080,MOD2032,16.0,2020-07-09
STK12153,SHOP3085,MOD2014,4.0,2020-01-24
STK12154,SHOP3055,MOD2096,25.0,2019-01-30
STK12155,SHOP3020,MOD2081,23.0,2022-06-30
STK12156,SHOP3087,MOD2101,27.0,2024-10-12
STK12157,SHOP3036,MOD2131,21.0,2019-10-10
STK12158,SHOP3043,MOD2114,14.0,2024-08-17
STK12159,SHOP3098,MOD2156,28.0,2024-03-29
STK12160,SHOP3089,MOD2025,23.0,2024-04-09
STK12161,SHOP3031,MOD2068,14.0,2022-02-06
STK12162,SHOP3029,MOD2073,29.0,2020-06-10
STK12163,SHOP3045,MOD2032,13.0,2019-09-30
STK12164,SHOP3088,MOD2026,6.0,2023-04-21
STK12165,SHOP3005,MOD2106,16.0,2020-06-24
STK12166,SHOP3017,MOD2087,34.0,2023-06-26
STK12167,SHOP3045,MOD2021,,2023-09-11
STK12168,SHOP3031,MOD2136,24.0,2023-05-06
STK12169,SHOP3082,MOD2073,32.0,2021-01-28
STK12170,SHOP3027,MOD2032,31.0,2021-02-04
STK12171,SHOP3067,MOD2071,16.0,2024-02-19
STK12172,SHOP3065,MOD2151,14.0,2025-07-12
STK12173,SHOP3013,MOD2049,36.0,2020-11-12
STK12174,SHOP3022,MOD2121,9.0,2019-06-23
STK12175,SHOP3068,MOD2105,25.0,2023-02-18
STK12176,SHOP3095,MOD2035,27.0,2025-03-25
STK12177,SHOP3059,MOD2015,8.0,2023-08-08
STK12178,SHOP3012,MOD2161,,2025-07-17
STK12179,SHOP3061,MOD2189,30.0,2019-03-19
STK12180,SHOP3017,MOD2062,14.0,2022-11-12
STK12181,SHOP3085,MOD2110,27.0,2024-08-06
STK12182,SHOP3009,MOD2180,7.0,2023-02-23
STK12183,SHOP3085,MOD2015,21.0,2019-05-01
STK12184,SHOP3068,MOD2134,,2022-08-16
STK12185,SHOP3063,MOD2154,31.0,2019-12-23
STK12186,SHOP3054,MOD2100,40.0,2023-12-03
STK12187,SHOP3041,MOD2127,17.0,2020-04-09
STK12188,SHOP3012,MOD2105,,2020-01-01
STK12189,SHOP3066,MOD2160,24.0,2023-02-12
STK12190,SHOP3050,MOD2013,19.0,2025-08-30
STK12191,SHOP3030,MOD2011,11.0,2019-11-06
STK12192,SHOP3011,MOD2147,21.0,2020-12-27
STK12193,SHOP3093,MOD2088,21.0,2020-01-25
STK12194,SHOP3053,MOD2190,24.0,2025-07-09
STK12195,SHOP3083,MOD2195,18.0,2023-05-22
STK12196,SHOP3072,MOD2079,16.0,2021-07-10
STK12197,SHOP3007,MOD2036,20.0,2023-08-28
STK12198,SHOP3039,MOD2075,5.0,2023-04-28
STK12199,SHOP3043,MOD2057,16.0,2023-04-30
STK12200,SHOP3079,MOD2155,14.0,2021-10-10
STK12201,SHOP3070,MOD2101,2.0,2023-03-25
STK12202,SHOP3007,MOD2098,0.0,2020-02-02
STK12203,SHOP3052,MOD2077,16.0,2020-12-14
STK12204,SHOP3012,MOD2183,3.0,2024-01-22
STK12205,SHOP3097,MOD2036,11.0,2023-08-23
STK12206,SHOP3026,MOD2063,36.0,2022-04-01
STK12207,SHOP3088,MOD2016,21.0,2025-07-24
STK12208,SHOP3074,MOD2135,18.0,2022-09-05
STK12209,SHOP3001,MOD2075,25.0,2019-04-04
STK12210,SHOP3000,MOD2181,12.0,2024-01-20
STK12211,SHOP3092,MOD2067,21.0,2022-09-26
STK12212,SHOP3062,MOD2041,,2021-11-30
STK12213,SHOP3000,MOD2081,8.0,2024-04-26
STK12214,SHOP3015,MOD2106,20.0,2023-02-22
STK12215,SHOP3047,MOD2037,16.0,2020-07-28
STK12216,SHOP3061,MOD2012,12.0,2025-01-29
STK12217,SHOP3042,MOD2133,35.0,2025-08-12
STK12218,SHOP3011,MOD2123,14.0,2020-08-07
STK12219,SHOP3035,MOD2011,24.0,2025-03-08
STK12220,SHOP3082,MOD2148,30.0,2020-09-19
STK12221,SHOP3094,MOD2148,28.0,2024-03-01
STK12222,SHOP3007,MOD2064,9.0,2019-04-19
STK12223,SHOP3001,MOD2070,18.0,2019-09-30
STK12224,SHOP3052,MOD2150,18.0,2019-10-02
STK12225,SHOP3037,MOD2142,12.0,2025-02-07
STK12226,SHOP3023,MOD2185,13.0,2023-06-12
STK12227,SHOP3086,MOD2100,,2020-09-12
STK12228,SHOP3019,MOD2130,16.0,2021-04-02
STK12229,SHOP3014,MOD2141,30.0,2021-01-02
STK12230,SHOP3020,MOD2054,28.0,2022-10-08
STK12231,SHOP3080,MOD2092,13.0,2021-05-09
STK12232,SHOP3022,MOD2045,26.0,2019-07-22
STK12233,SHOP3029,MOD2082,12.0,2020-08-08
STK12234,SHOP3064,MOD2067,17.0,2020-04-05
STK12235,SHOP3038,MOD2168,14.0,2023-02-11
STK12236,SHOP3003,MOD2048,32.0,2021-09-08
STK12237,SHOP3005,MOD2197,25.0,2022-07-20
STK12238,SHOP3065,MOD2133,16.0,2021-08-14
STK12239,SHOP3038,MOD2178,36.0,2022-12-13
STK12240,SHOP3020,MOD2119,13.0,2022-10-14
STK12241,SHOP3014,MOD2059,21.0,2020-01-27
STK12242,SHOP3003,MOD2118,7.0,2025-01-27
STK12243,SHOP3091,MOD2143,,2021-02-14
STK12244,SHOP3009,MOD2156,20.0,2022-10-19
STK12245,SHOP3018,MOD2148,9.0,2020-01-04
STK12246,SHOP3039,MOD2100,23.0,2024-03-21
STK12247,SHOP3068,MOD2078,47.0,2024-01-30
STK12248,SHOP3063,MOD2085,25.0,2025-02-14
STK12249,SHOP3061,MOD2158,1.0,2022-08-21
STK12250,SHOP3027,MOD2045,39.0,2024-09-28
STK12251,SHOP3051,MOD2154,18.0,2021-01-08
STK12252,SHOP3016,MOD2019,22.0,2021-05-12
STK12253,SHOP3096,MOD2001,33.0,2022-02-15
STK12254,SHOP3091,MOD2034,22.0,2020-08-04
STK12255,SHOP3040,MOD2027,38.0,2024-07-10
STK12256,SHOP3018,MOD2134,9.0,2020-12-06
STK12257,SHOP3044,MOD2077,5.0,2021-01-27
STK12258,SHOP3054,MOD2148,42.0,2022-03-17
STK12259,SHOP3005,MOD2081,16.0,2021-03-29
STK12260,SHOP3052,MOD2147,12.0,2023-08-18
STK12261,SHOP3053,MOD2115,22.0,2024-10-14
STK12262,SHOP3074,MOD2012,13.0,2024-10-06
STK12263,SHOP3038,MOD2028,24.0,2022-11-14
STK12264,SHOP3088,MOD2061,23.0,2022-01-01
STK12265,SHOP3043,MOD2023,6.0,2021-09-30
STK12266,SHOP3095,MOD2079,19.0,2024-07-10
STK12267,SHOP3048,MOD2104,18.0,2021-05-22
STK12268,SHOP3049,MOD2155,20.0,2024-11-07
STK12269,SHOP3024,MOD2191,10.0,2023-10-29
STK12270,SHOP3093,MOD2003,26.0,2024-04-15
STK12271,SHOP3054,MOD2149,7.0,2019-03-22
STK12272,SHOP3060,MOD2119,2.0,2025-05-18
STK12273,SHOP3071,MOD2109,13.0,2019-06-13
STK12274,SHOP3080,MOD2153,18.0,2025-08-16
STK12275,SHOP3041,MOD2183,6.0,2022-06-11
STK12276,SHOP3031,MOD2139,10.0,2023-12-06
STK12277,SHOP3061,MOD2163,19.0,2020-07-16
STK12278,SHOP3046,MOD2104,18.0,2021-10-12
STK12279,SHOP3030,MOD2017,27.0,2021-08-25
STK12280,SHOP3017,MOD2001,8.0,2022-06-14
STK12281,SHOP3069,MOD2135,9.0,2024-06-07
STK12282,SHOP3098,MOD2161,35.0,2023-08-27
STK12283,SHOP3014,MOD2025,23.0,2024-10-08
STK12284,SHOP3050,MOD2117,8.0,2025-03-01
STK12285,SHOP3070,MOD2092,14.0,2019-05-18
STK12286,SHOP3083,MOD2180,13.0,2021-03-06
STK12287,SHOP3069,MOD2183,6.0,2025-08-07
STK12288,SHOP3096,MOD2163,,2020-05-28
STK12289,SHOP3046,MOD2077,3.0,2024-03-02
STK12290,SHOP3006,MOD2128,22.0,2019-12-25
STK12291,SHOP3090,MOD2122,19.0,2020-10-09
STK12292,SHOP3066,MOD2075,18.0,2019-05-04
STK12293,SHOP3050,MOD2067,0.0,2019-04-20
STK12294,SHOP3076,MOD2067,15.0,2021-01-07
STK12295,SHOP3057,MOD2136,10.0,2022-01-24
STK12296,SHOP3011,MOD2077,21.0,2025-04-24
STK12297,SHOP3037,MOD2110,9.0,2022-05-15
STK12298,SHOP3047,MOD2104,34.0,2019-02-08
STK12299,SHOP3004,MOD2187,30.0,2020-08-03
STK12300,SHOP3090,MOD2083,19.0,2022-12-14
STK12301,SHOP3074,MOD2012,15.0,2020-06-24
STK12302,SHOP3029,MOD2091,28.0,2022-02-06
STK12303,SHOP3096,MOD2114,45.0,2022-03-18
STK12304,SHOP3068,MOD2048,9.0,2022-02-26
STK12305,SHOP3064,MOD2017,9.0,2021-12-15
STK12306,SHOP3074,MOD2102,40.0,2023-06-09
STK12307,SHOP3040,MOD2121,31.0,2021-03-05
STK12308,SHOP3071,MOD2096,34.0,2021-07-13
STK12309,SHOP3019,MOD2153,26.0,2022-10-03
STK12310,SHOP3018,MOD2108,36.0,2025-06-05
STK12311,SHOP3095,MOD2189,17.0,2020-11-03
STK12312,SHOP3063,MOD2180,18.0,2022-09-01
STK12313,SHOP3030,MOD2159,23.0,2023-10-06
STK12314,SHOP3002,MOD2047,12.0,2024-07-21
STK12315,SHOP3095,MOD2035,10.0,2022-11-27
STK12316,SHOP3059,MOD2016,13.0,2024-01-17
STK12317,SHOP3044,MOD2031,22.0,2020-03-06
STK12318,SHOP3039,MOD2184,26.0,2024-05-08
STK12319,SHOP3084,MOD2164,30.0,2025-07-20
STK12320,SHOP3091,MOD2182,23.0,2021-12-18
STK12321,SHOP3003,MOD2139,20.0,2021-06-24
STK12322,SHOP3090,MOD2186,14.0,2023-08-10
STK12323,SHOP3030,MOD2126,34.0,2021-09-13
STK12324,SHOP3024,MOD2196,13.0,2023-05-28
STK12325,SHOP3097,MOD2009,11.0,2019-12-11
STK12326,SHOP3005,MOD2123,8.0,2024-04-18
STK12327,SHOP3003,MOD2153,13.0,2024-04-29
STK12328,SHOP3011,MOD2132,19.0,2025-04-22
STK12329,SHOP3063,MOD2038,20.0,2022-01-21
STK12330,SHOP3076,MOD2195,1.0,2020-02-12
STK12331,SHOP3023,MOD2108,16.0,2024-08-20
STK12332,SHOP3006,MOD2120,30.0,2025-04-13
STK12333,SHOP3035,MOD2002,27.0,2024-03-23
STK12334,SHOP3036,MOD2136,21.0,2024-12-03
STK12335,SHOP3055,MOD2119,25.0,2023-11-29
STK12336,SHOP3042,MOD2057,35.0,2024-11-10
STK12337,SHOP3077,MOD2005,17.0,2019-06-25
STK12338,SHOP3082,MOD2190,,2021-07-28
STK12339,SHOP3007,MOD2193,13.0,2021-05-13
STK12340,SHOP3080,MOD2136,18.0,2019-12-17
STK12341,SHOP3063,MOD2033,37.0,2024-06-05
STK12342,SHOP3052,MOD2040,13.0,2021-02-04
STK12343,SHOP3023,MOD2000,22.0,2022-05-14
STK12344,SHOP3035,MOD2119,29.0,2023-02-10
STK12345,SHOP3018,MOD2091,25.0,2022-09-04
STK12346,SHOP3039,MOD2029,20.0,2023-05-22
STK12347,SHOP3073,MOD2125,35.0,2022-11-11
STK12348,SHOP3032,MOD2171,12.0,2023-03-02
STK12349,SHOP3097,MOD2028,13.0,2024-03-03
STK12350,SHOP3061,MOD2197,1.0,2022-03-30
STK12351,SHOP3084,MOD2045,22.0,2025-01-16
STK12352,SHOP3043,MOD2068,25.0,2023-09-22
STK12353,SHOP3088,MOD2067,2.0,2019-08-22
STK12354,SHOP3000,MOD2089,30.0,2019-09-26
STK12355,SHOP3099,MOD2060,6.0,2021-09-30
STK12356,SHOP3082,MOD2060,16.0,2025-02-26
STK12357,SHOP3014,MOD2180,42.0,2021-01-14
STK12358,SHOP3002,MOD2036,30.0,2021-11-19
STK12359,SHOP3035,MOD2104,22.0,2022-11-12
STK12360,SHOP3080,MOD2199,35.0,2019-12-02
STK12361,SHOP3008,MOD2138,25.0,2022-03-01
STK12362,SHOP3025,MOD2017,17.0,2020-11-08
STK12363,SHOP3062,MOD2112,13.0,2020-03-09
STK12364,SHOP3006,MOD2111,15.0,2024-05-04
STK12365,SHOP3016,MOD2122,28.0,2022-11-24
STK12366,SHOP3010,MOD2163,13.0,2021-04-26
STK12367,SHOP3040,MOD2000,23.0,2021-09-07
STK12368,SHOP3023,MOD2033,17.0,2021-09-20
STK12369,SHOP3085,MOD2110,28.0,2019-01-14
STK12370,SHOP3064,MOD2109,5.0,2023-04-10
STK12371,SHOP3019,MOD2071,26.0,2024-08-16
STK12372,SHOP3062,MOD2138,30.0,2023-04-14
STK12373,SHOP3099,MOD2116,25.0,2019-08-08
STK12374,SHOP3081,MOD2167,29.0,2019-04-15
STK12375,SHOP3026,MOD2149,27.0,2023-05-02
STK12376,SHOP3063,MOD2024,34.0,2024-02-04
STK12377,SHOP3017,MOD2181,21.0,2021-03-14
STK12378,SHOP3001,MOD2038,20.0,2025-07-01
STK12379,SHOP3024,MOD2195,41.0,2022-05-29
STK12380,SHOP3082,MOD2164,14.0,2023-11-19
STK12381,SHOP3085,MOD2083,29.0,2021-04-30
STK12382,SHOP3068,MOD2170,9.0,2019-04-23
STK12383,SHOP3078,MOD2040,26.0,2022-01-09
STK12384,SHOP3054,MOD2027,21.0,2021-03-02
STK12385,SHOP3078,MOD2027,,2022-01-30
STK12386,SHOP3082,MOD2053,38.0,2022-01-26
STK12387,SHOP3041,MOD2077,20.0,2024-11-03
STK12388,SHOP3041,MOD2014,36.0,2021-10-28
STK12389,SHOP3043,MOD2081,35.0,2020-08-01
STK12390,SHOP3056,MOD2053,16.0,2023-03-18
STK12391,SHOP3043,MOD2163,2.0,2025-06-03
STK12392,SHOP3064,MOD2113,23.0,2022-09-03
STK12393,SHOP3055,MOD2014,11.0,2020-05-04
STK12394,SHOP3008,MOD2058,14.0,2022-02-23
STK12395,SHOP3034,MOD2083,22.0,2024-07-25
STK12396,SHOP3041,MOD2167,21.0,2024-05-23
STK12397,SHOP3057,MOD2046,20.0,2023-04-24
STK12398,SHOP3040,MOD2019,30.0,2023-11-20
STK12399,SHOP3019,MOD2140,28.0,2022-07-10
STK12400,SHOP3055,MOD2006,22.0,2024-02-29
STK12401,SHOP3052,MOD2014,19.0,2025-08-19
STK12402,SHOP3033,MOD2096,20.0,2022-04-04
STK12403,SHOP3063,MOD2053,21.0,2022-02-15
STK12404,SHOP3037,MOD2022,30.0,2022-10-09
STK12405,SHOP3064,MOD2083,14.0,2023-06-22
STK12406,SHOP3098,MOD2113,20.0,2023-06-09
STK12407,SHOP3081,MOD2146,27.0,2020-03-15
STK12408,SHOP3095,MOD2089,26.0,2023-04-18
STK12409,SHOP3014,MOD2130,16.0,2024-11-04
STK12410,SHOP3012,MOD2084,28.0,2024-06-09
STK12411,SHOP3067,MOD2128,3.0,2022-11-19
STK12412,SHOP3030,MOD2131,21.0,2021-06-21
STK12413,SHOP3076,MOD2037,,2019-07-27
STK12414,SHOP3056,MOD2198,33.0,2021-03-11
STK12415,SHOP3014,MOD2173,15.0,2023-09-26
STK12416,SHOP3032,MOD2069,12.0,2022-05-22
STK12417,SHOP3029,MOD2137,13.0,2024-06-20
STK12418,SHOP3042,MOD2013,28.0,2025-08-22
STK12419,SHOP3033,MOD2057,11.0,2023-08-01
STK12420,SHOP3079,MOD2187,3.0,2025-08-18
STK12421,SHOP3028,MOD2199,13.0,2024-04-13
STK12422,SHOP3021,MOD2167,,2025-08-11
STK12423,SHOP3053,MOD2141,27.0,2023-02-17
STK12424,SHOP3010,MOD2190,36.0,2020-04-03
STK12425,SHOP3000,MOD2117,,2022-10-27
STK12426,SHOP3020,MOD2165,3.0,2024-02-29
STK12427,SHOP3046,MOD2047,25.0,2024-05-13
STK12428,SHOP3086,MOD2099,16.0,2022-05-20
STK12429,SHOP3015,MOD2124,19.0,2021-02-16
STK12430,SHOP3035,MOD2115,8.0,2021-02-10
STK12431,SHOP3020,MOD2080,19.0,2020-06-14
STK12432,SHOP3011,MOD2192,29.0,2020-05-10
STK12433,SHOP3099,MOD2044,14.0,2020-07-02
STK12434,SHOP3025,MOD2050,44.0,2019-03-01
STK12435,SHOP3026,MOD2129,,2020-04-22
STK12436,SHOP3009,MOD2153,25.0,2025-04-20
STK12437,SHOP3021,MOD2012,11.0,2024-05-09
STK12438,SHOP3070,MOD2090,14.0,2024-11-05
STK12439,SHOP3078,MOD2129,11.0,2024-08-24
STK12440,SHOP3096,MOD2180,14.0,2021-09-23
STK12441,SHOP3010,MOD2092,25.0,2020-03-14
STK12442,SHOP3094,MOD2190,,2025-04-26
STK12443,SHOP3075,MOD2185,25.0,2020-10-04
STK12444,SHOP3022,MOD2023,,2020-11-24
STK12445,SHOP3048,MOD2027,11.0,2025-07-02
STK12446,SHOP3048,MOD2073,14.0,2023-07-08
STK12447,SHOP3038,MOD2008,2.0,2019-05-19
STK12448,SHOP3031,MOD2000,,2023-10-07
STK12449,SHOP3059,MOD2140,8.0,2019-10-01
STK12450,SHOP3006,MOD2076,15.0,2021-11-07
STK12451,SHOP3014,MOD2188,38.0,2021-05-22
STK12452,SHOP3052,MOD2038,48.0,2024-01-25
STK12453,SHOP3049,MOD2087,24.0,2022-04-07
STK12454,SHOP3094,MOD2179,10.0,2020-09-11
STK12455,SHOP3036,MOD2098,8.0,2025-08-31
STK12456,SHOP3014,MOD2043,8.0,2021-12-11
STK12457,SHOP3076,MOD2175,4.0,2021-06-25
STK12458,SHOP3031,MOD2151,28.0,2021-06-11
STK12459,SHOP3033,MOD2051,19.0,2025-03-07
STK12460,SHOP3062,MOD2021,26.0,2019-01-29
STK12461,SHOP3072,MOD2009,30.0,2022-07-24
STK12462,SHOP3005,MOD2166,,2021-07-26
STK12463,SHOP3019,MOD2167,10.0,2023-04-09
STK12464,SHOP3002,MOD2123,,2024-01-01
STK12465,SHOP3010,MOD2103,7.0,2019-08-15
STK12466,SHOP3005,MOD2060,22.0,2019-09-26
STK12467,SHOP3050,MOD2097,8.0,2022-09-24
STK12468,SHOP3026,MOD2187,10.0,2019-11-08
STK12469,SHOP3098,MOD2162,13.0,2021-06-04
STK12470,SHOP3029,MOD2169,7.0,2020-05-09
STK12471,SHOP3050,MOD2129,21.0,2021-04-28
STK12472,SHOP3011,MOD2079,27.0,2019-07-09
STK12473,SHOP3075,MOD2042,21.0,2020-06-13
STK12474,SHOP3056,MOD2144,6.0,2022-12-21
STK12475,SHOP3065,MOD2043,29.0,2019-09-25
STK12476,SHOP3089,MOD2074,27.0,2021-06-07
STK12477,SHOP3053,MOD2124,16.0,2020-05-20
STK12478,SHOP3066,MOD2066,21.0,2019-01-09
STK12479,SHOP3098,MOD2140,19.0,2023-03-26
STK12480,SHOP3026,MOD2012,25.0,2019-11-03
STK12481,SHOP3057,MOD2049,19.0,2020-02-19
STK12482,SHOP3086,MOD2048,25.0,2022-03-27
STK12483,SHOP3032,MOD2134,36.0,2021-01-21
STK12484,SHOP3028,MOD2141,35.0,2024-08-16
STK12485,SHOP3033,MOD2103,31.0,2023-05-10
STK12486,SHOP3076,MOD2163,18.0,2019-07-15
STK12487,SHOP3091,MOD2053,0.0,2023-06-03
STK12488,SHOP3007,MOD2062,14.0,2019-08-11
STK12489,SHOP3094,MOD2194,10.0,2019-02-06
STK12490,SHOP3034,MOD2060,22.0,2023-05-21
STK12491,SHOP3039,MOD2074,12.0,2021-05-22
STK12492,SHOP3058,MOD2031,16.0,2024-07-07
STK12493,SHOP3029,MOD2106,30.0,2023-02-13
STK12494,SHOP3074,MOD2075,42.0,2024-04-02
STK12495,SHOP3066,MOD2095,2.0,2024-08-14
STK12496,SHOP3015,MOD2114,8.0,2022-09-01
STK12497,SHOP3016,MOD2017,31.0,2022-02-25
STK12498,SHOP3027,MOD2127,6.0,2022-07-28
STK12499,SHOP3044,MOD2151,,2020-04-14
STK12500,SHOP3006,MOD2097,,2023-02-18
STK12501,SHOP3023,MOD2054,14.0,2024-08-27
STK12502,SHOP3011,MOD2015,4.0,2021-11-09
STK12503,SHOP3075,MOD2015,0.0,2019-11-13
STK12504,SHOP3054,MOD2115,29.0,2021-08-19
STK12505,SHOP3049,MOD2113,31.0,2020-02-02
STK12506,SHOP3069,MOD2058,6.0,2025-06-28
STK12507,SHOP3081,MOD2003,20.0,2024-03-16
STK12508,SHOP3074,MOD2165,11.0,2021-07-29
STK12509,SHOP3005,MOD2176,25.0,2020-12-25
STK12510,SHOP3015,MOD2059,9.0,2020-11-26
STK12511,SHOP3051,MOD2035,15.0,2019-10-14
STK12512,SHOP3016,MOD2103,39.0,2022-11-24
STK12513,SHOP3081,MOD2189,14.0,2020-07-24
STK12514,SHOP3013,MOD2121,24.0,2019-09-05
STK12515,SHOP3032,MOD2168,21.0,2023-11-28
STK12516,SHOP3098,MOD2173,41.0,2024-08-13
STK12517,SHOP3083,MOD2153,10.0,2022-04-18
STK12518,SHOP3006,MOD2136,23.0,2019-07-26
STK12519,SHOP3045,MOD2143,15.0,2019-03-20
STK12520,SHOP3036,MOD2004,13.0,2021-04-21
STK12521,SHOP3089,MOD2147,23.0,2024-04-24
STK12522,SHOP3000,MOD2178,20.0,2024-06-07
STK12523,SHOP3099,MOD2124,22.0,2019-10-06
STK12524,SHOP3043,MOD2047,20.0,2020-10-12
STK12525,SHOP3099,MOD2083,41.0,2022-08-02
STK12526,SHOP3041,MOD2092,41.0,2023-07-05
STK12527,SHOP3093,MOD2028,27.0,2019-10-20
STK12528,SHOP3034,MOD2138,15.0,2019-04-03
STK12529,SHOP3076,MOD2042,28.0,2022-02-07
STK12530,SHOP3080,MOD2053,42.0,2025-04-13
STK12531,SHOP3054,MOD2186,26.0,2024-05-26
STK12532,SHOP3045,MOD2076,0.0,2019-10-30
STK12533,SHOP3077,MOD2168,21.0,2024-05-11
STK12534,SHOP3017,MOD2055,28.0,2020-12-31
STK12535,SHOP3099,MOD2196,36.0,2024-10-09
STK12536,SHOP3051,MOD2141,23.0,2021-07-26
STK12537,SHOP3094,MOD2060,4.0,2020-09-20
STK12538,SHOP3051,MOD2156,13.0,2022-04-14
STK12539,SHOP3052,MOD2122,32.0,2024-08-21
STK12540,SHOP3038,MOD2090,33.0,2024-03-27
STK12541,SHOP3053,MOD2156,22.0,2022-01-26
STK12542,SHOP3047,MOD2064,31.0,2023-10-05
STK12543,SHOP3032,MOD2049,19.0,2023-04-29
STK12544,SHOP3011,MOD2131,13.0,2022-02-13
STK12545,SHOP3079,MOD2025,19.0,2021-01-12
STK12546,SHOP3093,MOD2125,9.0,2020-12-19
STK12547,SHOP3028,MOD2015,30.0,2022-04-21
STK12548,SHOP3039,MOD2067,21.0,2022-05-27
STK12549,SHOP3082,MOD2021,1.0,2020-10-14
STK12550,SHOP3032,MOD2122,5.0,2024-12-20
STK12551,SHOP3049,MOD2184,9.0,2022-01-19
STK12552,SHOP3046,MOD2072,10.0,2020-06-22
STK12553,SHOP3074,MOD2140,13.0,2024-05-28
STK12554,SHOP3089,MOD2107,0.0,2021-03-30
STK12555,SHOP3086,MOD2176,32.0,2024-04-29
STK12556,SHOP3085,MOD2068,30.0,2021-07-25
STK12557,SHOP3015,MOD2146,28.0,2020-11-13
STK12558,SHOP3041,MOD2078,,2021-02-11
STK12559,SHOP3076,MOD2034,18.0,2024-11-20
STK12560,SHOP3013,MOD2135,23.0,2025-03-28
STK12561,SHOP3081,MOD2161,12.0,2019-03-06
STK12562,SHOP3035,MOD2038,7.0,2022-04-21
STK12563,SHOP3081,MOD2032,21.0,2024-04-13
STK12564,SHOP3082,MOD2089,2.0,2021-06-12
STK12565,SHOP3074,MOD2074,15.0,2022-02-05
STK12566,SHOP3053,MOD2153,29.0,2024-10-16
STK12567,SHOP3064,MOD2105,25.0,2024-02-29
STK12568,SHOP3026,MOD2133,28.0,2024-10-04
STK12569,SHOP3095,MOD2018,11.0,2021-11-30
STK12570,SHOP3062,MOD2097,19.0,2023-12-14
STK12571,SHOP3022,MOD2179,18.0,2020-11-26
STK12572,SHOP3096,MOD2006,37.0,2021-01-21
STK12573,SHOP3000,MOD2048,15.0,2025-05-01
STK12574,SHOP3070,MOD2029,13.0,2022-11-09
STK12575,SHOP3037,MOD2008,19.0,2022-09-22
STK12576,SHOP3084,MOD2057,28.0,2021-05-26
STK12577,SHOP3041,MOD2181,30.0,2025-05-04
STK12578,SHOP3098,MOD2173,36.0,2019-07-07
STK12579,SHOP3069,MOD2013,27.0,2020-03-13
STK12580,SHOP3092,MOD2139,23.0,2019-12-30
STK12581,SHOP3022,MOD2050,18.0,2022-11-24
STK12582,SHOP3048,MOD2006,38.0,2021-07-11
STK12583,SHOP3097,MOD2011,13.0,2022-02-26
STK12584,SHOP3006,MOD2165,13.0,2020-09-01
STK12585,SHOP3077,MOD2043,32.0,2019-01-06
STK12586,SHOP3008,MOD2097,33.0,2025-02-10
STK12587,SHOP3097,MOD2007,24.0,2021-12-12
STK12588,SHOP3014,MOD2105,13.0,2022-08-19
STK12589,SHOP3050,MOD2079,,2025-03-03
STK12590,SHOP3000,MOD2014,,2020-07-14
STK12591,SHOP3015,MOD2183,8.0,2023-07-17
STK12592,SHOP3013,MOD2181,21.0,2020-02-29
STK12593,SHOP3015,MOD2147,,2024-05-13
STK12594,SHOP3061,MOD2119,13.0,2024-03-24
STK12595,SHOP3002,MOD2020,28.0,2023-12-17
STK12596,SHOP3024,MOD2111,16.0,2019-08-22
STK12597,SHOP3046,MOD2057,14.0,2020-08-23
STK12598,SHOP3080,MOD2029,18.0,2025-02-01
STK12599,SHOP3045,MOD2145,,2023-05-14
STK12600,SHOP3052,MOD2186,11.0,2023-03-20
STK12601,SHOP3045,MOD2133,17.0,2019-09-03
STK12602,SHOP3087,MOD2075,13.0,2023-08-19
STK12603,SHOP3074,MOD2126,,2019-09-10
STK12604,SHOP3006,MOD2068,38.0,2019-06-27
STK12605,SHOP3002,MOD2057,42.0,2023-12-18
STK12606,SHOP3039,MOD2001,27.0,2021-01-28
STK12607,SHOP3026,MOD2186,20.0,2023-01-28
